benchmark	reclaimer	reclaimer-type	params	threads	runtime	ns/op	push_iterations	remove_next_iterations	remove_prev_iterations
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	16122.889212	1.007799	1.007775	1.008364
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	16371.233234	1.007906	1.007445	1.007373
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	16582.610369	1.007354	1.006821	1.007047
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	17605.240260	1.006509	1.006874	1.006966
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	16832.472568	1.007142	1.007569	1.007321
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	16318.209664	1.007442	1.006906	1.007648
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	15413.351782	1.008168	1.007080	1.006618
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	15450.137480	1.008318	1.007241	1.006871
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	17165.836463	1.006998	1.006325	1.006538
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	15444.552054	1.008879	1.008601	1.007884
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	17778.535801	1.007136	1.006901	1.006290
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	15962.430777	1.007912	1.007288	1.006849
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	17454.441901	1.006880	1.006211	1.006741
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	15633.013567	1.008226	1.006434	1.006504
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	15542.388386	1.008352	1.006928	1.007013
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	15464.586265	1.008555	1.007674	1.006894
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	23279.754160	1.009658	1.007491	1.007288
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	25322.678784	1.008056	1.005805	1.007087
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	28209.295209	1.008151	1.005902	1.006315
