trial	benchmark	reclaimer	reclaimer-type	params	threads	runtime	ns/op
2	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	458.047482
3	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	458.057934
4	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	458.080156
5	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	458.045118
6	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	458.687236
7	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	458.025346
8	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	457.960633
9	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	457.958776
10	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	457.860092
11	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	457.952594
12	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	459.435497
13	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	459.437637
14	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	459.321676
15	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	459.437531
16	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	459.433680
17	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	459.485522
18	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	459.435465
19	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	459.356094
20	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	459.441242
21	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	459.440579
22	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	459.434288
23	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	459.436816
24	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	459.433490
25	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	459.435995
26	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	459.497448
27	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	459.489252
28	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	459.432267
29	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	459.432977
30	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 25; modify-fraction: 0.000000	1	8000	459.439495
1	list	LFRC-padded	N3emr19lock_free_ref_countILb1ELm0EEE	elements: 50; modify-fraction: 0.000000	1	8000	858.952210
