benchmark	reclaimer	reclaimer-type	params	threads	runtime	ns/op	push_iterations	remove_next_iterations	remove_prev_iterations
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20390.155731	1.000191	1.001125	1.001444
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20917.242942	1.000327	1.000740	1.001165
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	31065.881338	1.000267	1.000643	1.000813
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	30997.956797	1.000351	1.000593	1.000713
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	30916.703580	1.000217	1.000591	1.000531
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	31092.930500	1.000194	1.000934	1.000400
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	31098.665117	1.000279	1.001031	1.000704
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	30844.126821	1.000193	1.000590	1.000783
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	30853.661791	1.000265	1.000783	1.000494
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	31022.306717	1.000157	1.000666	1.000714
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	30919.861304	1.000229	1.000688	1.000664
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	30814.585689	1.000325	1.001095	1.000782
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	31144.083200	1.000291	1.000897	1.001176
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	31029.828504	1.000230	1.000908	1.000738
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	30925.957821	1.000205	1.000676	1.000567
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	30985.847263	1.000327	1.000822	1.000314
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	30974.771958	1.000218	1.000605	1.000472
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	30971.721663	1.000218	1.000399	1.000351
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	30964.349135	1.000278	1.000616	1.000798
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	31005.593797	1.000290	1.000629	1.000992
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	30914.493341	1.000265	1.000446	1.000639
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	30842.133720	1.000265	1.000975	1.001203
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	30963.543743	1.000266	1.000713	1.000834
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	30905.346750	1.000253	1.000314	1.000531
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	30835.706782	1.000301	1.000590	1.000686
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	30963.881887	1.000206	1.000653	1.000604
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	31028.676862	1.000339	1.000642	1.000460
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	30897.733124	1.000181	1.000639	1.000434
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	30961.922783	1.000302	1.000568	1.000435
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	31078.541951	1.000230	1.000727	1.000812
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	31051.668483	1.000194	1.000557	1.000703
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	30959.135599	1.000266	1.000604	1.000580
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	80662.941406	1.002195	1.000794	1.000502
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	79832.590462	1.002634	1.001070	1.000803
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	81925.819396	1.002673	1.000806	1.000934
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	79813.978930	1.002594	1.001864	1.001560
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	82578.117648	1.002679	1.000664	1.001265
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	79858.028945	1.002082	1.001496	1.001678
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	82275.038275	1.002630	1.000770	1.000492
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	79742.424207	1.002808	1.000997	1.001017
